logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000008118	-0.045471105151607	2.13075044632717	-1.72050007259064	0.106379690987825	0.560281894261369	-4.8933955103552
ENSG00000008197	0.019214710911307	1.866825739334	0.378155652539451	0.710736463554328	0.940856886091247	-6.20580314762773
ENSG00000008256	-0.00293102295042313	2.41630073032346	-0.175200469487061	0.86331986447112	0.971989114158629	-6.26336877850483
ENSG00000008277	0.0970419622367118	1.93581337954135	2.55863898824011	0.0221207135719206	0.325117567377569	-3.50808011411124
ENSG00000008283	-0.18264246613524	2.20505428360279	-1.77672098738518	0.0963714992998352	0.549236968135919	-4.81010307349538
ENSG00000008294	-0.00495653637074156	1.72911120475903	-0.133855541373039	0.895337740108379	0.975585581931255	-6.2699472654782
ENSG00000008300	-0.0357917621202897	1.95686202698357	-0.632189182258063	0.537002381060655	0.887892017003776	-6.07592432701295
ENSG00000008323	0.00486527645433021	2.75117759405586	0.212220809931125	0.834858287175412	0.966795651857763	-6.255991849375
ENSG00000008324	0.00345954930153347	3.02360848174798	0.163032434642181	0.872719840395767	0.973091591436924	-6.26548699482853
ENSG00000008382	0.0150302000086766	3.23219194474787	0.980366829454921	0.342813854371617	0.791800649836782	-5.79962919039866
ENSG00000008438	-0.0785891407072565	1.63339063052052	-1.40681100928034	0.180336294078697	0.66746173351745	-5.32397530871608
ENSG00000008513	0.0703064151600996	2.9678444650378	2.62208038682933	0.0195165561325481	0.31124977523468	-3.39362309766022
ENSG00000008710	0.0571117837088315	2.33247450437533	1.31305695785367	0.209353939232384	0.694075238930959	-5.44022650218436
ENSG00000008735	-0.0459418808122449	2.38032171286414	-2.33696633472199	0.034082055902051	0.382781146140455	-3.8996582527327
ENSG00000008838	0.0588014644750032	1.61169074328238	2.35407527222865	0.0329748490238764	0.377167196115458	-3.86994924202456
ENSG00000008853	0.00232235050843022	2.4998793219584	0.0696362438682681	0.945424536609393	0.988551174477311	-6.27668129051855
ENSG00000008869	-0.0706740795630401	1.43960944252138	-1.94174979351904	0.0716444167164188	0.501320397221079	-4.55617223856098
ENSG00000009307	-0.016915064760052	3.33277670357394	-1.06900546707964	0.302360343584428	0.76873187783987	-5.71243645119911
ENSG00000009413	-0.0555146589321494	2.25291856172241	-1.94219354158281	0.0715864444838283	0.501320397221079	-4.55547153822616
ENSG00000009694	-0.0037185875871526	1.78247562926684	-0.0627392428156586	0.950821881989442	0.989550201282125	-6.27715199065312
ENSG00000009709	0.00603466602877578	1.77190171842614	0.122954811970371	0.903813286835249	0.979502152539968	-6.27138929149714
ENSG00000009724	-0.0120793734426807	3.09008069304334	-0.590155945671117	0.564076263328776	0.898656514848189	-6.10173935821844
ENSG00000009765	-0.0204215152333793	3.23063064254698	-1.43223292445788	0.173061813423565	0.65956706029194	-5.29140795876912
ENSG00000009830	-0.0338341744741646	2.61734274307212	-1.29591337865244	0.215045054086614	0.700071627685822	-5.46081074748256
ENSG00000009844	-0.0238116050291275	3.02600635762487	-1.55926084199446	0.140265412695905	0.61109784386429	-5.12231431383267
ENSG00000009950	0.0872026427926804	3.30673815417491	3.70673777251292	0.00218611062683002	0.115438786155663	-1.35074313703459
ENSG00000010017	0.0402294137330923	2.86970845257942	1.63527875982377	0.123282080659581	0.589236850920409	-5.01629024551893
ENSG00000010165	0.00652742731926326	1.98372844148521	0.253900318270789	0.803100386601472	0.962727856557825	-6.24601123960995
