logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000006042	0.268657097172887	4.11959583471265	1.0594807895533	0.312996372586204	0.485493294660836	-7.76703606062169
ENSG00000006047	0.356646180578528	-3.44111705847302	1.10786432029158	0.292498661194661	0.461330159638089	-7.71541629811849
ENSG00000006062	0.381532440892586	2.09588942081528	1.19982431579604	0.256415607829156	0.415221112452727	-7.61234273110418
ENSG00000006071	3.10862446895044e-15	-3.66898078609012	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000006116	3.10862446895044e-15	-3.66898078609012	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000006118	0.719940528479073	1.55338329041593	3.18857850234593	0.00905102010265883	0.0251367274631789	-4.45525749784805
ENSG00000006125	-0.33060770974624	6.23608023790475	-4.03501698361144	0.00212936190699305	0.00728625945373393	-2.96242381922403
ENSG00000006128	3.10862446895044e-15	-3.66898078609012	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000006194	-0.381255145463943	3.4852096135286	-3.33760954742973	0.00698269124620261	0.0201370945069572	-4.19041665691306
ENSG00000006210	1.29193578111683	-0.223196022396344	2.10615375288748	0.0599776232400321	0.126658578550114	-6.32473706657508
ENSG00000006282	-0.0489629849771078	-3.64449929360156	-0.296265627489422	0.772768117053722	0.906640156659017	-8.30275710694291
ENSG00000006283	-0.0670236568050999	-1.9485988674622	-0.0931056900857435	0.927561228359876	0.999999999999745	-8.34583205871754
ENSG00000006377	3.10862446895044e-15	-3.66898078609012	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000006432	-0.396656689379939	-1.93151913041498	-0.58267026432396	0.572337946676625	0.760614963114173	-8.16778035409008
ENSG00000006451	0.416026524566238	4.27260881799412	5.19556480361845	0.000337714418573156	0.00152603249841333	-1.02369851179527
ENSG00000006453	-0.499662266161336	5.60382434621528	-1.76040337438318	0.107205711473864	0.204949300509171	-6.8641165154564
ENSG00000006459	-1.78475533597874	4.18675482825897	-15.9339545884201	9.96155174242028e-09	3.78814978980652e-07	10.1971660863547
ENSG00000006468	-0.646919161253644	-1.25331453740909	-1.97245219885153	0.0752878250693796	0.152730488453698	-6.53870721098575
ENSG00000006530	-0.790575893271638	2.03257122498059	-4.33175529614986	0.0013067016136991	0.00477311257246923	-2.4516354552761
ENSG00000006534	1.90009963094369	1.22850488736284	4.9274908369893	0.000508183254759499	0.00215931398736396	-1.45661774356205
ENSG00000006555	0.725398063909461	-3.30425198969548	1.92787053421451	0.0811594826706064	0.162535982302384	-6.60863644500563
ENSG00000006576	-1.16581044058531	2.94745392278635	-9.52789356687645	1.62851919157205e-06	1.76241965843464e-05	4.69818905574373
ENSG00000006607	-0.534434632333888	4.77919692239904	-4.91720979850331	0.000516315568371898	0.00218894022345143	-1.47341075116385
ENSG00000006611	0.434783486606534	-3.50693837102694	1.85114720622947	0.0922693282512213	0.180662682541735	-6.72715568814991
ENSG00000006634	-0.103006295408227	0.767234178301259	-0.316896623713246	0.757494172033247	0.906640156659017	-8.29589839451226
ENSG00000006638	0.846833259508865	-0.778126675446423	1.68118154594586	0.122004554674479	0.228127664344887	-6.98058811714213
ENSG00000006695	0.0932708364081818	3.58701509654188	0.913582130531345	0.381307666154151	0.564296156738915	-7.91115815110491
ENSG00000006704	-0.471575552657119	4.29491042839567	-2.32560654595673	0.0410709414586451	0.0917095109009266	-5.96175861559218
