logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000006704	0.662630000000001	7.377878125	4.78457397344484	0.00202432818367266	0.0198746201064394	-1.6605120496611
ENSG00000006712	-0.0020599999999984	8.157066875	-0.0170259011894464	0.986892971027844	0.996131780723547	-7.4123731695441
ENSG00000006715	0.695249999999998	8.92983375	6.30849264082391	0.000407596599411877	0.00700303852004796	0.0933913099668171
ENSG00000006740	0.701170000000001	6.512701875	6.0515899901468	0.000523327608406566	0.00820548789792205	-0.180483793947084
ENSG00000006744	0.244172000000002	9.346214375	1.33985592117946	0.222316945496924	0.453037451405344	-6.50294046497659
ENSG00000006747	0.153600000000001	5.413535	1.17227328617461	0.27958468094557	0.518135216663846	-6.69823078859964
ENSG00000006756	0.313622	8.969680625	1.94764809322802	0.0926571047848282	0.258926252098997	-5.6886511049083
ENSG00000006757	0.411316000000001	8.40530125	2.83708525042661	0.025258060645817	0.107518275058785	-4.36952626513105
ENSG00000006788	0.213330000000001	5.40438375	1.64381040295377	0.144390774820274	0.345823396038022	-6.11243406096676
ENSG00000006831	-0.617171999999997	10.01149375	-1.53465065802301	0.168916611561008	0.381189686397733	-6.25730849055829
ENSG00000006837	-0.100806	4.935096875	-0.614694465877433	0.558277391412621	0.767666146508004	-7.20293616407218
ENSG00000007001	4.117778	8.231859375	8.43488473577022	6.64331978016928e-05	0.00241655789821673	2.07589835926986
ENSG00000007038	-0.00712399999999835	7.083856875	-0.0558898940547856	0.956997570468091	0.984387218157581	-7.41075920879698
ENSG00000007047	0.150326000000002	8.04859	0.828035422723976	0.435076988963278	0.675053534103644	-7.04004051389325
ENSG00000007062	-1.110306	6.482808125	-3.15693680821002	0.0160826761816026	0.0800178688383356	-3.89463500074473
ENSG00000007080	0.536027999999998	9.08708875	4.04384548613108	0.0049510237218387	0.0359323390308051	-2.63236927076606
ENSG00000007129	-0.319075999999999	6.4514225	-2.48853039573584	0.0418213954364679	0.151090699484158	-4.89151651289734
ENSG00000007168	-0.119307999999998	9.23023375	-0.687894425728594	0.513748578654093	0.735404077907261	-7.15175276056611
ENSG00000007171	-0.156578	6.450391875	-1.37569499018141	0.21148629248478	0.439978632283302	-6.45913541292855
ENSG00000007174	-0.045099999999997	5.7929575	-0.340312373360929	0.743645394368303	0.885159079315621	-7.34710624015209
ENSG00000007202	0.058398000000004	8.821230625	0.228469799112712	0.825837981911582	0.92749142934728	-7.38291308550518
ENSG00000007216	-0.594523999999997	6.44049875	-1.69048245746391	0.134955789799613	0.330614143011135	-6.04914341121726
ENSG00000007237	-0.143189999999999	6.931678125	-1.18974942690449	0.273080846896044	0.51153671567864	-6.6786495739669
ENSG00000007255	0.0752900000000007	8.4055625	0.703099501318139	0.504789069976605	0.729297279467123	-7.14048858366414
ENSG00000007264	-0.0102239999999991	6.760550625	-0.0831141195822408	0.936096935790325	0.975581016138643	-7.40860493928705
ENSG00000007306	-0.0911380000000008	4.853711875	-0.810026836158071	0.444690262570301	0.683899288336252	-7.0553650888029
ENSG00000007312	-0.0839379999999981	6.965863125	-0.453387290160709	0.66404524223495	0.839052261530172	-7.29713426062437
ENSG00000007314	0.236194	6.93071	1.6413897992164	0.144896636058246	0.346389913550821	-6.11569566459405
ENSG00000007341	-0.0175059999999991	7.07546125	-0.0770054105658646	0.940782653072034	0.977593054663841	-7.4091616418862
ENSG00000007350	-0.00144799999999812	6.08541375	-0.0134515718571875	0.989644377692512	0.996290791782512	-7.4124352263508
ENSG00000007376	0.450184000000002	7.067610625	4.24771343492292	0.00383937704965078	0.0303742632495659	-2.35691890593646
ENSG00000007384	-0.221313999999998	7.4985825	-0.962372941402241	0.368046467761065	0.612006567490482	-6.91726076024
ENSG00000007392	-0.592596000000002	8.53686625	-3.6280415418044	0.00847912957100718	0.0518197180758397	-3.21209274722943
ENSG00000007402	-0.0577399999999999	6.186088125	-0.464241153032949	0.656623503983479	0.8342778209333	-7.29162728268747
ENSG00000007516	-0.170144000000001	6.9930125	-1.02515107447764	0.339541511197086	0.583153223034387	-6.85503783194095
ENSG00000007520	0.342422000000002	7.9659	2.35581806422539	0.0507971433535406	0.171905807537456	-5.08977316499937
ENSG00000007541	0.685266000000004	8.024211875	4.41152704378551	0.00314401168826782	0.0263852131985228	-2.13994502107952
ENSG00000007545	-0.0649019999999991	7.05412125	-0.443898198875756	0.670567115636508	0.842995984371358	-7.30184813900743
ENSG00000007866	0.742480000000004	7.93081625	6.89058185962429	0.000237660756670347	0.00506428353207841	0.684279274930681
